"group_id","group_level","library_name","group_name","Cell_type","Cell_type_sub","Tissue_type","Neoadjuvant","n_cells","ABCB1","ABCC1","ABCC2","ABCC3","ABCG2","ACTA2","ACVR2A","APOE","ATF4","ATF6","ATP2A2","ATP2B4","CALR","CANX","CCL18","CD163","CD44","CD74","CD8A","CD8B","CHST7","COL1A1","COL1A2","COL3A1","COL5A1","COL5A2","COL6A2","COL6A3","CORO1C","CTLA4","CXCL12","CXCR4","DCN","DDIT3","DERL3","DNAJB9","EDEM1","EIF2AK3","ERN1","FAP","FGF2","FGFR1","FN1","FOXP3","FZD2","FZD5","GCLC","GCLM","GPX1","GPX8","GSR","GSTP1","GZMB","HAVCR2","HERPUD1","HGF","HMOX1","HSP90B1","HSPA5","IFNG","IL10","IL2RA","IL6","IL6R","IL6ST","INHBA","ITGA1","ITGA2","ITGA3","ITGA5","ITGAV","ITGB1","ITGB3","ITPR1","ITPR2","ITPR3","KDR","LAG3","LUM","MET","MIF","MMP11","MMP2","MRC1","MYC","NKG7","NPM1","NQO1","ORAI1","PDCD1","PDGFA","PDGFB","PDGFRA","PDIA3","PDIA4","POSTN","PPP1R15A","PRF1","RPLP0","RPS3","SEC61A1","SEL1L","SLC7A11","SOD2","SPP1","SPRY2","SRP54","STIM1","SULF1","SYVN1","TAGLN","TGFB1","TGFBR1","TGFBR2","TIGIT","TMEM132A","TMEM158","TOX","TXN","TXNRD1","VEGFA","VIM","WNT5A","XBP1","TMEM158_z","Ca2_core_score","PERK_score","IRE1_ATF6_score","Ca_PERK_core_score","Proteostasis_score","Transport_detox_score","TAC_meta_ECM_score","CAF_ECM_score","ECM_integrin_ligand_score","MIF_SPP1_ligand_score","Integrin_receptor_score","MIF_axis_receptor_score","Tcell_exhaustion_score","Cytotoxic_score","Myeloid_suppressive_score"
"Cell_type_sub|S6417T|Fib-MCAM","Cell_type_sub","S6417T","Fib-MCAM","Fibroblast","Fib-MCAM","Tumor","Surgery alone",17,0.04077336,0,0,0,0,2.27122535,0,0.38701478,0.64765106,0.08154673,0.43158452,0.7201301,1.57547615,0.75924635,0,0,0.86917109,0.29853964,0.04077336,0,0.08154673,2.98650767,3.37834894,3.16506772,0.96838447,1.61026305,2.32753662,1.56901445,0.24464018,0,0.10539762,0,1.91924362,0.18694434,0.08154673,0.17002187,0.12232009,0,0.04077336,0.26787511,0.12232009,0.08154673,2.30655719,0,0.04077336,0,0.10539762,0.04077336,0,0.48548398,0,1.67084792,0,0,0.38701478,0.18694434,0.04077336,1.43410047,0.91208373,0,0,0,0.04077336,0.04077336,0.57395912,0.24820634,1.42168061,0.08154673,0.17621955,0.21986292,0.73012416,2.03898449,0,0.4792863,0.25776627,0,0,0,1.14589233,0,1.80167187,1.2701293,0.5777555,0,0,0,1.43638307,0.14617098,0.16309345,0,0.88322355,0.04077336,0.10539762,1.17657172,0.38701478,0.68764607,0.58682319,0.08154673,1.96582988,2.27662891,0.33311532,0.22771771,0,0.50933487,0.20386682,0.04077336,0.37388869,0.12232009,0.60656563,0.08154673,2.27360149,0.36696027,0.09467282,0.26849107,0,0.22771771,0.27541948,0,1.15244536,0.12232009,0.08154673,3.71239048,0.16309345,0.18694434,0.301605755069972,0.191817100778135,-0.192026558737465,-0.823894060591571,0.118911692463138,0.00427647243814117,-0.420014518814222,2.13875545777837,2.04597288836689,2.12763963042545,-0.0306587450815427,1.4983140637414,-0.990899420031059,-0.721652982808944,-0.467428673775442,-0.301506726917659
"Cell_type_sub|S6417T|Fib-MKI67","Cell_type_sub","S6417T","Fib-MKI67","Fibroblast","Fib-MKI67","Tumor","Surgery alone",4,0,0.1732868,0,0,0,1.71040387,0.1732868,0,1.06916653,0,0.79451346,0.1732868,2.3968515,1.17053281,0,0,1.3438196,0.86643398,0,0,0,4.7107514,4.92500723,4.47767753,1.92518695,2.46141164,3.0073637,2.76860513,0.62122666,0,0,0,3.40529935,0.1732868,0,0.1732868,0.1732868,0,0,1.60581174,0,1.14108705,3.52101105,0.1732868,0.34657359,0.34657359,0,0.1732868,0,1.07937203,0.27465307,2.27119429,0,0,1.15129255,0,0,2.59319304,1.62756459,0,0.1732868,0,0.27465307,0,0.62122666,1.5306232,1.00633792,0,0,0.69314718,0.62122666,2.21484086,0,0,0.34657359,0,0,0,3.93786532,0,2.18588291,0.94604741,2.31277459,0,0.44793987,0,1.85663727,0.1732868,0.1732868,0,0.34657359,0,1.00633792,1.73913636,1.06916653,2.44549941,0.57564627,0,2.59536484,2.79094127,0.89587973,0.27465307,0,1.31175602,0,0,0.62122666,0.1732868,2.50420406,0.34657359,3.4454057,0.34657359,0.79451346,0.34657359,0,0.51986039,1.4357508,0,1.74894154,0.1732868,0,4.74386578,1.33677688,0.62122666,3.40840062080797,0.222846845504319,0.316826095125564,-0.421908225279658,1.55765718975372,1.02792471274136,0.0798036398782215,3.90801943369437,3.67306126317491,3.67017601685,0.822335897955094,1.82206260311841,-0.34769110448092,-0.721652982808944,-0.533228264242467,-0.468309818193012
"Cell_type_sub|S6417T|Fib-MMP1","Cell_type_sub","S6417T","Fib-MMP1","Fibroblast","Fib-MMP1","Tumor","Surgery alone",35,0.09080154,0.13040995,0,0.01980421,0.03960841,1.2695221,0.05119313,0.58862284,1.09797174,0.33181723,0.76013391,0.32279286,2.36437381,1.12706675,0,0,0.82614972,0.57920845,0,0,0.09902103,5.48911542,5.42915229,5.32355013,2.21872745,2.93968364,3.39385506,3.20616963,0.43420348,0.05119313,0.37443594,0.01980421,4.11753123,0.37398599,0.30704095,0.2327962,0.07921682,0.03960841,0.15658968,1.58321218,0.05119313,0.82928729,3.75149459,0,0.33181723,0,0.13040995,0.2806241,0,1.06056222,0.09080154,2.38286772,0,0,1.04632213,0.05119313,0.22943097,2.24230793,1.91301175,0,0.14500497,0,0,0.03960841,0.52455507,1.34041625,0.70256525,0.11060574,0.01980421,0.66956004,0.98860012,2.19483552,0,0.07921682,0.13040995,0,0,0,4.55241007,0.01980421,2.32752498,2.57840505,3.32628014,0,0.15843364,0.01980421,2.11889709,0.26903938,0.09080154,0,0.05119313,0,1.09903653,1.79575705,0.92216044,3.06063248,0.82767659,0,2.62759534,2.96568252,0.84931915,0.45064246,0,1.69453696,0.27240461,0.05941262,0.44174536,0.09902103,1.83906121,0.09080154,2.43289185,0.67000999,0.28884359,0.64014234,0,0.24101569,1.27291706,0,1.46865318,0.31201302,0.20962677,3.69344211,1.22587494,0.88615146,2.97241219346731,-0.0800437202385871,0.652577241504002,0.548814021164414,1.3986087376318,1.0484350015385,0.213615925585675,4.35746634643472,4.3092586916204,4.27732403843111,0.952865820578389,1.55333190749869,-0.827617590995928,-0.642666775197468,-0.52257499455044,-0.0279835856477877
"Cell_type_sub|S6417T|Germinal center","Cell_type_sub","S6417T","Germinal center","B cell","Germinal center","Tumor","Surgery alone",6,0,0,0,0,0,0.11552453,0.11552453,0.3662041,0.4513417,0,0.18310205,0,1.16037391,0.34657359,0,0,0.29862658,3.10641292,0,0,0,0,0,0,0,0,0,0,0.48172863,0,0,0.56686623,0.11552453,0.23104906,0.29862658,0.11552453,0.11552453,0,0,0,0,0,0,0.11552453,0,0,0,0,0,0,0.34657359,1.22795143,0,0,0.74996828,0,0.18310205,0.64520017,0.52967564,0,0,0,0,0,0.18310205,0,0,0,0,0,0,0.34657359,0,0.18310205,0.11552453,0,0,0,0,0,1.78693567,0,0,0,0.34657359,0.23104906,1.70202467,0.23104906,0.26823965,0.23104906,0,0,0,0.71277769,0.26823965,0,0.41415111,0,2.26672253,2.78178801,0.23104906,0.11552453,0,0.41415111,0.11552453,0,0.41415111,0,0,0.34657359,0,0.34657359,0,0,0,0,0,0.18310205,0.99690237,0,0,1.56410496,0,0.38376418,-0.435831743719795,-0.458212134155741,-0.381920463691738,-0.727895759020645,-0.503413880107086,-0.391293603556437,-0.569171983970217,-0.420458106274915,-0.424025092748564,-0.429187424205404,-0.235507016112951,-1.00432139110843,0.553714893964446,-0.0826565870624143,-0.408940148318164,-0.350841265133127
"Cell_type_sub|S6417T|Macro-APOE","Cell_type_sub","S6417T","Macro-APOE","Myeloid","Macro-APOE","Tumor","Surgery alone",120,0,0.15356077,0,0.28882073,0.01155245,0,0.04043359,4.60366593,0.68642895,0.46154199,0.59683907,0.1868023,2.49002646,1.55978745,1.40553581,1.6466184,1.70105046,4.58240326,0,0,0.07029624,0.05536491,0.10397208,0.07509094,0.00577623,0.00577623,0.03324153,0.01493133,0.95412261,0.01155245,0.01155245,0.71875727,0.00577623,0.2869612,0,0.30037318,0.27682457,0.07607247,0.26034618,0,0,0.01732868,0.46482118,0.01493133,0.24359244,0.0818487,0.29656001,0.16849209,0,0.01732868,0.17187097,2.09299235,0,1.25360424,1.15875163,0.10157473,1.40356746,2.16622782,1.49161778,0.00577623,0.22656683,0.39324782,0.16523841,0.40303296,0.26429059,0.11188318,0.00577623,0,0.01732868,0.34125047,0.61264841,1.19856013,0,0.46309845,0.71177226,0.02888113,0,0.62318208,0.01155245,0,1.83032332,0,0.11312718,0.79135556,0.06931472,0.39405159,1.7629635,0.16805779,0.38604446,0.03465736,0.07127777,0.15988422,0.00577623,1.82259264,0.80172813,0.01155245,1.1882154,0.00577623,1.73090967,2.33332379,0.57089311,0.3692536,0.01155245,2.70169337,4.07451177,0.07846982,0.43792698,0.16707627,0,0.11312718,0.06353849,0.93066274,0.39921978,0.43857772,0.02310491,0.01732868,0.01155245,0,1.99452112,0.3832034,0.60413655,3.66976162,0.19062488,0.6108924,-0.404899981620419,1.02241022391229,0.0760465791936064,0.49498031241546,0.273633140993491,1.11288692076659,0.48502614005909,-0.176710076728023,-0.283601622212262,-0.284075787005785,2.16368184785399,0.731242478647839,2.11710695703582,2.28099875539012,-0.315041861814486,4.54325214896479
"Cell_type_sub|S6417T|Macro-CCL13","Cell_type_sub","S6417T","Macro-CCL13","Myeloid","Macro-CCL13","Tumor","Surgery alone",30,0,0.20794415,0,0.31387928,0.04620981,0,0.02310491,3.62605805,0.73195649,0.56373068,0.57102032,0.22538576,2.19874734,1.5656892,1.68460278,2.03528349,1.60026142,4.57284487,0.02310491,0,0.02310491,0.05972532,0.06931472,0,0.02310491,0.02310491,0.04620981,0.04620981,0.83396552,0.02310491,0.09634573,0.43117863,0,0.34834841,0.04620981,0.23497516,0.19835475,0.02310491,0.22145966,0,0,0.04620981,0.22282039,0,0.06931472,0.04620981,0.18483925,0.11552453,0,0.02310491,0.15214494,1.9962649,0,1.24680875,0.7554831,0.10593513,1.41409553,2.18154232,1.30353937,0,0.314905,0.78055276,0.33132089,0.31387928,0.15214494,0.02310491,0,0,0,0.43631699,0.67966929,1.34291457,0.02310491,0.46036092,0.76034823,0.02310491,0,0.72709136,0.06931472,0,1.5365608,0,0.09634573,1.13246925,0.04620981,0.21579636,1.35138314,0.13862944,0.23890126,0.02310491,0.02310491,0.3910462,0.04620981,1.59663842,0.6853326,0,1.09628253,0,1.30442424,1.81135516,0.4006356,0.36008909,0.11337325,2.80901657,2.87703188,0.22538576,0.3967095,0.10593513,0,0.04620981,0.06931472,1.00088345,0.20228085,0.47738844,0.03662041,0,0.02310491,0,1.88504916,0.44590639,0.51752087,3.31410954,0.20228085,0.66830507,-0.373968192745976,0.843266068016319,0.143352297142877,0.650530090963792,0.241712554493479,0.833802382122772,0.482124582232044,-0.217090108899405,-0.279114385007669,-0.357354375522925,1.24230842990175,0.851649542087989,1.89742543481625,2.45168940973598,-0.404716212558625,4.15948098407888
"Cell_type_sub|S6417T|Macro-CXCL10","Cell_type_sub","S6417T","Macro-CXCL10","Myeloid","Macro-CXCL10","Tumor","Surgery alone",57,0.01216048,0.06080238,0,0.16015257,0,0.01216048,0.02432095,2.89413617,0.69887186,0.33431404,0.60186433,0.09223676,2.27962691,1.31892347,0.24414365,1.46769166,1.78009556,4.30968778,0.02823575,0.01216048,0.07296286,0.03648143,0.04359485,0.03648143,0,0.01216048,0.01216048,0,0.76706395,0,0,0.68974212,0.01216048,0.41758895,0,0.2351818,0.42883511,0.01216048,0.39100349,0.01216048,0,0.02432095,0.66387283,0.01216048,0.19456763,0.02432095,0.17024668,0.1580862,0,0.01216048,0.08512334,2.01454627,0.02432095,1.17656655,1.06486203,0.08512334,0.96107874,1.86908266,1.59601643,0,0.19429134,0.11709757,0.13974641,0.34164541,0.16015257,0.3205687,0.01216048,0.01216048,0,0.37101341,0.51872922,0.95025271,0.02432095,0.44695696,0.62433686,0.01216048,0,0.45409018,0,0,1.85042019,0.03648143,0.03143438,0.74588729,0.06080238,0.44882519,1.66647745,0.03648143,0.24919071,0.04864191,0.03648143,0.06791581,0,1.69115182,0.56119182,0.01216048,1.25838286,0.02432095,1.49189312,2.33342734,0.48252407,0.2737296,0.04359485,2.81663338,3.78593248,0.09223676,0.35949096,0.15303915,0,0.10944429,0.02432095,0.96713832,0.24621002,0.32741856,0.0192739,0.03648143,0.01216048,0,1.7743352,0.24527591,0.77353506,3.62315668,0.1812749,0.61118793,-0.403271977230936,0.776680688493474,0.17480670212604,0.499780101858224,0.216290721768501,0.913065527821797,0.270877992426981,-0.180712516933436,-0.2855020877595,-0.267378296293648,2.12881187758502,0.621779927759053,1.99077596265503,1.8990854500158,-0.243895692763533,3.25611150992373
"Cell_type_sub|S6417T|Macro-CXCL5","Cell_type_sub","S6417T","Macro-CXCL5","Myeloid","Macro-CXCL5","Tumor","Surgery alone",65,0,0.12353976,0,0.22756395,0,0,0.0106638,3.33256509,0.43822618,0.28712089,0.49841115,0.12353976,1.80936939,1.35344192,0.96462265,1.76117266,1.98216762,3.57206732,0,0,0.10663803,0.06398282,0.06398282,0.04265521,0.0106638,0,0,0,0.71738939,0,0.0106638,0.58233916,0,0.14929324,0,0.18933462,0.33420198,0.04265521,0.26398124,0,0,0.01690173,0.37886387,0,0.09154835,0.03199141,0.25307515,0.11911388,0,0.0106638,0.09597423,1.75765796,0,0.95878383,0.59201006,0.03199141,1.27879812,1.6182553,1.14469697,0,0.22132603,0.23822775,0.32067302,0.38490716,0.17243289,0.31611248,0,0.02756553,0.0106638,0.41329184,0.24889156,1.172677,0.02132761,0.35634873,0.45133006,0.05331901,0,0.55062265,0.0106638,0,1.88487013,0.0106638,0.04265521,0.37194675,0.19095555,0.58853319,1.3958275,0.17867082,0.21690015,0.0106638,0.02132761,0.08431752,0,1.3935525,0.55897835,0,0.91956825,0.0106638,1.27236763,1.90628789,0.41609679,0.31468642,0.17929885,2.99366202,5.39112439,0.08531042,0.4185195,0.15553116,0,0.11730183,0.03199141,0.85016665,0.19557254,0.32535022,0,0.07464662,0.04889314,0,1.73129466,0.37243131,0.77646802,3.72143638,0.29597265,0.51006785,-0.304920034535035,0.448280539552682,-0.447066472560456,0.144990475823025,-0.119822940619646,0.468441030722707,0.396628522505232,-0.194130462239578,-0.305710648382341,-0.317008960028463,3.08235419001822,0.719940516411797,1.6434114665737,1.62367317169881,-0.210902499512615,4.24391065147446
"Cell_type_sub|S6417T|Macro-FN1","Cell_type_sub","S6417T","Macro-FN1","Myeloid","Macro-FN1","Tumor","Surgery alone",26,0,0.13329753,0,0.12223284,0,0,0.02665951,2.7524153,0.46632418,0.36669852,0.32897432,0.15995704,2.15582379,1.31245005,0.13782765,0.97451613,1.94104449,3.48622826,0,0,0.15995704,0.05331901,0.07997852,0.05331901,0,0.02665951,0,0,0.70830761,0,0,0.88228938,0,0.34456913,0,0.16448716,0.3355089,0.05331901,0.20221136,0,0,0.02665951,1.35429662,0,0.05331901,0.02665951,0.17555185,0.05331901,0,0,0.10663803,1.66741626,0,0.78768042,0.87134321,0.10663803,0.86648813,1.72784076,1.63643248,0,0.09557333,0,0.02665951,0.25553037,0.25553037,0.26205556,0,0.02665951,0.02665951,0.42454765,0.30636714,0.75383723,0.02665951,0.13329753,0.47333655,0,0,0,0.02665951,0,2.26033327,0.02665951,0,0.77722143,0.15995704,0.51559087,1.3659658,0.07997852,0.11522047,0,0.05331901,0.14889235,0,1.33333734,0.5235676,0,1.16477287,0.02665951,1.58025406,2.16168974,0.37776321,0.06190146,0.11522047,2.6708976,5.17192852,0.07997852,0.37075085,0.06891383,0,0.09557333,0.04225432,0.81590121,0.46227185,0.17555185,0,0.02665951,0.02665951,0,1.56552358,0.39788814,0.60415183,3.83415938,0.13782765,0.54678049,-0.36445072748463,-0.116825670866727,-0.15507582851322,0.215243930914948,-0.251063868483342,0.665516903051303,0.1736416068036,-0.0988685066186646,-0.243957189119343,-0.114606753574858,3.14195714377804,0.511559807741286,1.74338921680521,0.49366417372388,-0.241535763569938,3.41841346176454
"Cell_type_sub|S6417T|Macro-HSPA6","Cell_type_sub","S6417T","Macro-HSPA6","Myeloid","Macro-HSPA6","Tumor","Surgery alone",10,0,0.06931472,0,0.20794415,0.06931472,0,0.06931472,2.1253556,0.3871201,0.20794415,0.31780538,0,1.54045172,0.7138867,0,0.48520303,0.76778635,3.79770246,0,0,0,0,0.13862944,0,0,0,0,0,0.36888795,0,0,0.23025851,0,0.13862944,0.06931472,0.27725887,0.13862944,0,0.3988984,0,0,0,0.20794415,0,0.21972246,0,0.20794415,0.13862944,0,0,0,1.38640721,0,0.34657359,0.81478671,0.10986123,0.67334019,1.0729766,0.95956028,0,0.17917595,0.13862944,0,0.20794415,0.06931472,0.16094379,0.06931472,0,0,0.24849066,0.27725887,0.56629605,0,0.35835189,0.28903718,0,0,0,0.06931472,0,1.35009094,0,0,0.41588831,0.06931472,0.27725887,1.03450917,0,0.34657359,0,0.06931472,0.06931472,0,0.89463748,0.27725887,0,1.49866295,0,1.20598901,1.65064553,0.24849066,0.13862944,0,2.57782359,2.37227382,0.06931472,0.31780538,0,0,0.06931472,0,0.34657359,0.35835189,0.13862944,0,0,0,0,0.99396266,0.17917595,0.3871201,2.64255559,0.13862944,0.5886104,-0.435831743719795,0.0604576893085667,-0.57734954484591,0.318023768550849,-0.375883767396283,0.111373177418475,-0.0629308407825829,-0.311746201280451,-0.406520524446968,-0.358433695056231,0.91960508956186,-0.311007196265351,0.965104127095959,-0.186922374768474,-0.384082526209163,1.59000926900996
"Cell_type_sub|S6417T|Macro-IL1B","Cell_type_sub","S6417T","Macro-IL1B","Myeloid","Macro-IL1B","Tumor","Surgery alone",16,0,0.0433217,0,0.06866327,0,0,0,1.34512259,0.38663804,0.28527176,0.24195006,0.06866327,2.03794574,1.15177627,0.1299651,0.90246477,1.45985251,3.67064533,0,0,0.11198497,0,0.1299651,0,0,0,0,0,0.7904798,0,0,1.04637634,0,0.48390013,0,0.1299651,0.18064823,0,0.39725673,0,0,0,1.15753996,0,0.0433217,0.0866434,0.1299651,0,0,0,0.0433217,1.42858647,0.0433217,0.89106967,0.66709974,0.0433217,0.64656823,1.2925226,1.46388617,0,0.1732868,0,0,0.21660849,0.0433217,0.26729163,0,0,0,0.32859346,0.48390013,0.9523715,0,0.21660849,0.36129647,0,0,0,0.0433217,0.0433217,1.62749323,0.0866434,0.0433217,0.62377804,0.14391157,0.45855856,1.40286274,0.0433217,0.42995974,0,0.0433217,0.18064823,0,1.49904047,0.44057843,0,1.85194943,0.0433217,1.36612607,2.28665947,0.19862836,0.32859346,0,2.91366173,3.10117321,0.0866434,0.2926332,0.0866434,0,0.1732868,0.0866434,0.7038364,0.28527176,0.21660849,0,0,0,0,1.26376124,0.24195006,0.76082618,3.49578598,0.11198497,0.67849483,-0.435831743719795,0.0832523237913448,-0.147183556906684,0.531373132950996,-0.197174490780374,0.634037203703475,-0.0108631334663465,-0.139281796719239,-0.265527893650194,-0.166340551501026,1.56843564235267,0.388584059330702,1.65908989795426,0.653184108631062,-0.239948021480877,1.9918604713202
"Cell_type_sub|S6417T|Mast cell","Cell_type_sub","S6417T","Mast cell","Mast cell","Mast cell","Tumor","Surgery alone",65,0.0106638,0.09154835,0,0,0,0,0,1.14393248,0.38048128,0.10663803,0.16800701,0.06398282,0.85395809,0.56945103,0,0.0106638,1.31251953,1.29146594,0,0.0106638,0,0.02756553,0.02132761,0.03199141,0,0.0106638,0,0.0106638,0.04889314,0,0,0.114688,0,0.31468642,0.0106638,0.16981906,0.02132761,0,0.05331901,0,0,0.0106638,0.02132761,0,0.04265521,0,0.08531042,0.09154835,0,0,0.10663803,0.97607155,0,0.42475743,0.32254528,0,0.02756553,0.67746771,0.7263132,0,0,0,0,0.08088454,0.05955694,0,0,0.0106638,0,0,0.07022074,0.19114667,0.0106638,0.17243289,0.13420356,0.0106638,0,0,0.02132761,0,1.05179696,0,0,0.02756553,0.05675199,0.09154835,1.01255736,0.02132761,0.08269659,0,0,0,0.0106638,1.00386821,0.16619497,0.0106638,1.33852955,0,1.2174302,2.35915434,0.08531042,0.15995704,0.01690173,0.20489771,0.12353976,0.14667941,0.14929324,0.07464662,0,0.02132761,0.02132761,0.47527149,0.04265521,0.14929324,0.01690173,0,0,0.03199141,0.61104482,0.14486736,0.12353976,3.33172487,0,0.36357956,-0.435831743719795,-0.557291047196351,-0.36597966826023,-0.547788914011659,-0.53621486129986,-0.348998932611269,-0.73410856416205,-0.268713172154304,-0.417978982369817,-0.406143558972358,-0.659521875235506,-0.497084450737724,-0.17039620934161,0.00914551021764568,-0.478245328808442,0.0119787360228274
"Cell_type_sub|S6417T|Mono-FOS","Cell_type_sub","S6417T","Mono-FOS","Myeloid","Mono-FOS","Tumor","Surgery alone",5,0,0,0,0,0,0,0,0.13862944,0.65916737,0.27725887,0.27725887,0,1.35598438,0.71670379,0,0.21972246,1.76345956,3.09929093,0,0,0,0,0,0,0,0,0,0,0.49698133,0.13862944,0,0.7742402,0,0.27725887,0,0.13862944,0.27725887,0,0.27725887,0,0,0,0.65161931,0,0,0,0,0,0,0,0,1.39694326,0,0.27725887,0.95749835,0,0.13862944,1.07505568,1.95513084,0,0,0,0,0.13862944,0,0,0,0,0,0.35835189,0.21972246,0.63561077,0,0.27725887,0.13862944,0,0,0,0.13862944,0,1.15981853,0,0,0,0.27725887,0.13862944,1.05149907,0,0.27725887,0,0,0,0,1.21368512,0,0,1.37954099,0,1.65064553,1.82573928,0.13862944,0.27725887,0,2.77869422,0.21972246,0,0.27725887,0,0,0,0,0.7742402,0.13862944,0.13862944,0,0,0,0,0.68023948,0,1.23475722,3.15395939,0.13862944,0.49698133,-0.435831743719795,-0.254697595006124,-0.0649801306366269,0.132528810721528,-0.298075691490154,0.278770422164322,-0.30908546654229,-0.245141461471647,-0.330567298730826,-0.296157968129103,-0.5404421767278,0.254897942059872,1.37347624295232,-0.0799762500745674,-0.458655392536167,-0.151273744199523
"Cell_type_sub|S6417T|Mono-S100A12","Cell_type_sub","S6417T","Mono-S100A12","Myeloid","Mono-S100A12","Tumor","Surgery alone",28,0,0.04951051,0,0.02475526,0,0.02475526,0.04951051,0.09902103,0.30126961,0.08874667,0.18776769,0.04951051,0.50728108,0.60023428,0,0.1732868,1.33955503,1.97998563,0,0.02475526,0,0.04951051,0,0,0,0,0,0,0.13825718,0,0,0.36946756,0,0.22700385,0,0.11350192,0.04951051,0.02475526,0.1732868,0,0,0.04951051,0,0,0.04951051,0,0.13825718,0.07847231,0,0,0.07426577,1.33368706,0,0.19804205,0.63179376,0.04951051,0.22279731,0.54275436,0.64743985,0,0.08874667,0,0,0.13825718,0.07426577,0.02475526,0,0,0,0.1732868,0.03923615,0.21252295,0,0.09902103,0.12377628,0.02475526,0,0,0,0,0.686676,0,0,0,0,0.07426577,0.86466558,0,0.07426577,0,0,0,0,0.43532026,0.12377628,0,0.9067247,0,1.19250731,1.74895073,0.13825718,0.08874667,0,1.91948654,0.31154397,0,0.21252295,0.02475526,0,0.07426577,0.04951051,0.61471518,0,0.07426577,0.02475526,0,0.09425205,0,0.63570756,0.07426577,0.39001628,2.4934618,0,0.53854782,-0.183471249800454,-0.657285221758056,-0.543315431206861,-0.190796847605479,-0.54606620594309,-0.599716270928483,-0.381381883066865,-0.353393709057479,-0.408790562894967,-0.419079749195957,-0.748369969809556,-0.399859718666965,0.369130813877797,-0.377897588619557,-0.479961926540925,-0.176029020892297
"Cell_type_sub|S6417T|Mono-THBS1","Cell_type_sub","S6417T","Mono-THBS1","Myeloid","Mono-THBS1","Tumor","Surgery alone",22,0,0.06301338,0,0.14445699,0,0,0,0.24598391,0.38343405,0.14445699,0.39836606,0.08144361,1.1409368,0.76686811,0,0.5196037,1.62773183,2.66193422,0,0,0.06301338,0.03150669,0,0.03150669,0,0,0,0,0.36207025,0,0,0.34364002,0.03150669,0.12602676,0,0.12602676,0.15753345,0.03150669,0.15753345,0,0,0,0.61156742,0,0.06301338,0,0.12602676,0.03150669,0,0,0.08144361,1.01491004,0,0.44644743,0.5962582,0,0.38343405,1.13058034,0.8096574,0,0.07315627,0,0.06301338,0.33885091,0.19439391,0.21110868,0,0,0,0.33885091,0.35192736,0.65799109,0,0.22054683,0.31213333,0,0,0,0.03150669,0,1.52856235,0,0.03150669,0.19439391,0.12602676,0.27048375,0.86336194,0.03150669,0.09452007,0,0.03150669,0.03150669,0,1.09276078,0.25740729,0.03150669,0.85403808,0,1.24596194,1.92711269,0.08144361,0.20747037,0.03150669,2.60914358,2.05664461,0.06301338,0.09452007,0,0,0,0.03150669,0.3703576,0.20747037,0.09452007,0,0,0.03150669,0,0.64970374,0.03150669,1.12135575,3.14766177,0.14445699,0.28062664,-0.351472370632806,-0.203772062494239,-0.558363278396754,-0.471659454033671,-0.439358343107593,-0.140437607301232,-0.275872497540305,-0.231958810630359,-0.358883422276941,-0.285038174335905,0.86887603529131,0.25455046593202,0.842498655941025,-0.0328263884282091,-0.387727063434118,0.651481201650767
"Cell_type_sub|S6417T|NK-AREG","Cell_type_sub","S6417T","NK-AREG","T cell","NK-AREG","Tumor","Surgery alone",34,0.05269881,0.08154673,0,0,0,0.02038668,0,0.06116005,0.29733899,0.02038668,0.04077336,0.14270677,0.82362952,0.26002983,0.02038668,0,0.3008032,1.31389143,0.58398637,0.13424554,0,0.02038668,0.08154673,0.04077336,0,0,0,0.02038668,0.04077336,0.27695231,0,0.2242535,0,0.14270677,0,0.10193341,0.06116005,0,0.02038668,0,0,0,0,0.04077336,0,0.02038668,0.14270677,0.08154673,0,0,0.04077336,1.17427377,1.22982529,0.39737421,0.23964315,0,0.15070482,0.3500378,0.45543541,0.46435266,0,0.04077336,0,0,0.11385885,0.02038668,0.25656563,0.04077336,0.02038668,0.04077336,0,0.24810439,0,0.16309345,0.06116005,0.06116005,0,0.57176533,0.02038668,0,1.12957301,0,0,0,0.07308549,1.44017883,0.99592168,0.02038668,0.23617894,0.15463222,0.06116005,0,0,0.59624399,0.11385885,0,0.60780407,0.74361562,1.17963617,2.12247669,0.05269881,0.02038668,0,0.13424554,0.07308549,0,0.21925647,0.10193341,0,0,0.02038668,0.41466205,0.06116005,0.10193341,0.4704597,0,0,0.18694434,0.49274457,0.02038668,0.04077336,1.23392486,0,0.21925647,-0.435831743719795,-0.537304256729378,-0.684275493053153,-0.887336394002407,-0.653908517422386,-0.806961832954213,-0.733516690744423,-0.447948081187568,-0.418220559461358,-0.400053536212573,-0.631701159081691,-0.895758976672555,-0.635795826868764,2.45384603800647,1.9392058330573,-0.449483168267689
